feature,frequency,rank,docfreq,group
school-sanctioned,7.063213263865444,20918,1,all
fssat,7.063213263865444,20918,1,all
27-march,7.063213263865444,20918,1,all
sc,7.063213263865444,20918,1,all
holarship,7.063213263865444,20918,1,all
umber,7.063213263865444,20918,1,all
ilitary,7.063213263865444,20918,1,all
ounselor,7.063213263865444,20918,1,all
emester,7.063213263865444,20918,1,all
defa,7.063213263865444,20918,1,all
ult,7.063213263865444,20918,1,all
family’s,7.063213263865444,20918,1,all
paramedic’s,7.063213263865444,20918,1,all
property’s,7.063213263865444,20918,1,all
artmaking,7.063213263865444,20918,1,all
responder’s,7.063213263865444,20918,1,all
hi,7.063213263865444,20918,1,all
gher,7.063213263865444,20918,1,all
jail’s,7.063213263865444,20918,1,all
ontact,7.063213263865444,20918,1,all
offender-specific,7.063213263865444,20918,1,all
proxy’s,7.063213263865444,20918,1,all
rticle,7.063213263865444,20918,1,all
institut,7.063213263865444,20918,1,all
gra,7.063213263865444,20918,1,all
duate,7.063213263865444,20918,1,all
harter,7.063213263865444,20918,1,all
ublic,7.063213263865444,20918,1,all
postadjudicatory,7.063213263865444,20918,1,all
faci,7.063213263865444,20918,1,all
lity,7.063213263865444,20918,1,all
ndividual,7.063213263865444,20918,1,all
tudent,7.063213263865444,20918,1,all
ithin,7.063213263865444,20918,1,all
99-457,7.063213263865444,20918,1,all
diagnostically,7.063213263865444,20918,1,all
variant,7.063213263865444,20918,1,all
shipper’s,7.063213263865444,20918,1,all
ection,7.063213263865444,20918,1,all
area’s,7.063213263865444,20918,1,all
nits,7.063213263865444,20918,1,all
report’s,7.063213263865444,20918,1,all
transfusion,7.063213263865444,20918,1,all
plan-of-care,7.063213263865444,20918,1,all
florida-licensed,7.063213263865444,20918,1,all
transfusions,7.063213263865444,20918,1,all
stimulated,7.063213263865444,20918,1,all
augmented,7.063213263865444,20918,1,all
supply-and-demand,7.063213263865444,20918,1,all
precepting,7.063213263865444,20918,1,all
physician-specialty,7.063213263865444,20918,1,all
assistant’s,7.063213263865444,20918,1,all
noncompensated,7.063213263865444,20918,1,all
graduate’s,7.063213263865444,20918,1,all
appl,7.063213263865444,20918,1,all
uding,7.063213263865444,20918,1,all
physic,7.063213263865444,20918,1,all
ian,7.063213263865444,20918,1,all
necess,7.063213263865444,20918,1,all
ember,7.063213263865444,20918,1,all
canvassing,7.063213263865444,20918,1,all
etween,7.063213263865444,20918,1,all
ulemaking,7.063213263865444,20918,1,all
hysical,7.063213263865444,20918,1,all
ftes,7.063213263865444,20918,1,all
ervices,7.063213263865444,20918,1,all
urses,7.063213263865444,20918,1,all
33-20a-31,7.063213263865444,20918,1,all
49-4-153,7.063213263865444,20918,1,all
33-30-12,7.063213263865444,20918,1,all
37-1-124.1,7.063213263865444,20918,1,all
31-53-3,7.063213263865444,20918,1,all
49-5-222,7.063213263865444,20918,1,all
37-1-116,7.063213263865444,20918,1,all
practice's,7.063213263865444,20918,1,all
37-3-208.1,7.063213263865444,20918,1,all
20-2-319.2,7.063213263865444,20918,1,all
20-2-142,7.063213263865444,20918,1,all
49-4-159,7.063213263865444,20918,1,all
33-24-58.2,7.063213263865444,20918,1,all
35-6a-3,7.063213263865444,20918,1,all
33-24-59.25,7.063213263865444,20918,1,all
49-4-159.3,7.063213263865444,20918,1,all
26-4-116.2,7.063213263865444,20918,1,all
ecommerce,7.063213263865444,20918,1,all
torts,7.063213263865444,20918,1,all
obsessions,7.063213263865444,20918,1,all
compulsions,7.063213263865444,20918,1,all
relapsing,7.063213263865444,20918,1,all
38-3-182,7.063213263865444,20918,1,all
46-5-131,7.063213263865444,20918,1,all
35-2-165,7.063213263865444,20918,1,all
16-13-32.7,7.063213263865444,20918,1,all
eurie,7.063213263865444,20918,1,all
16-10-24.2,7.063213263865444,20918,1,all
45-25-3,7.063213263865444,20918,1,all
15-11-42,7.063213263865444,20918,1,all
cochairpersons,7.063213263865444,20918,1,all
15-11-504,7.063213263865444,20918,1,all
16-5-21,7.063213263865444,20918,1,all
16-5-24,7.063213263865444,20918,1,all
16-15-4,7.063213263865444,20918,1,all
15-11-562,7.063213263865444,20918,1,all
17-9-3,7.063213263865444,20918,1,all
17-10-14,7.063213263865444,20918,1,all
qtl,7.063213263865444,20918,1,all
summarization,7.063213263865444,20918,1,all
demurrers,7.063213263865444,20918,1,all
in-reach,7.063213263865444,20918,1,all
8-3-12,7.063213263865444,20918,1,all
8-3-11,7.063213263865444,20918,1,all
nolle,7.063213263865444,20918,1,all
prosequi,7.063213263865444,20918,1,all
17-8-3,7.063213263865444,20918,1,all
rollout,7.063213263865444,20918,1,all
43-10a-17,7.063213263865444,20918,1,all
43-1-2,7.063213263865444,20918,1,all
43-26-11,7.063213263865444,20918,1,all
ridley,7.063213263865444,20918,1,all
40-5-63.1,7.063213263865444,20918,1,all
16-11-125.1,7.063213263865444,20918,1,all
35-8-20,7.063213263865444,20918,1,all
35-8-20.1,7.063213263865444,20918,1,all
35-8-23,7.063213263865444,20918,1,all
cocs,7.063213263865444,20918,1,all
spots,7.063213263865444,20918,1,all
50-16-192,7.063213263865444,20918,1,all
17-15-8,7.063213263865444,20918,1,all
initialed,7.063213263865444,20918,1,all
29-4-18,7.063213263865444,20918,1,all
37-3-20,7.063213263865444,20918,1,all
37-4-107,7.063213263865444,20918,1,all
37-7-147,7.063213263865444,20918,1,all
37-7-148,7.063213263865444,20918,1,all
20-2-693,7.063213263865444,20918,1,all
20-2-690.1,7.063213263865444,20918,1,all
20-2-771.1,7.063213263865444,20918,1,all
high-poverty,7.063213263865444,20918,1,all
35-8-7,7.063213263865444,20918,1,all
noncommission-member,7.063213263865444,20918,1,all
incarcerate,7.063213263865444,20918,1,all
37-7-5,7.063213263865444,20918,1,all
37-7-42,7.063213263865444,20918,1,all
warrior,7.063213263865444,20918,1,all
drug-abuse,7.063213263865444,20918,1,all
5-1101.3,7.063213263865444,20918,1,all
wrote,7.063213263865444,20918,1,all
11-907,7.063213263865444,20918,1,all
preobtained,7.063213263865444,20918,1,all
185-25,7.063213263865444,20918,1,all
nonrelative,7.063213263865444,20918,1,all
pre-license,7.063213263865444,20918,1,all
25-17,7.063213263865444,20918,1,all
cathodic,7.063213263865444,20918,1,all
one-month,7.063213263865444,20918,1,all
94-142,7.063213263865444,20918,1,all
aerobic,7.063213263865444,20918,1,all
posture,7.063213263865444,20918,1,all
reconfinement,7.063213263865444,20918,1,all
intrinsically,7.063213263865444,20918,1,all
11a-12,7.063213263865444,20918,1,all
perpetuities,7.063213263865444,20918,1,all
protectors,7.063213263865444,20918,1,all
perceivable,7.063213263865444,20918,1,all
specific-exercise,7.063213263865444,20918,1,all
95-521,7.063213263865444,20918,1,all
8-28-07,7.063213263865444,20918,1,all
95-876,7.063213263865444,20918,1,all
8-21-08,7.063213263865444,20918,1,all
quotation,7.063213263865444,20918,1,all
convertible,7.063213263865444,20918,1,all
1-101.4,7.063213263865444,20918,1,all
95-950,7.063213263865444,20918,1,all
re-creating,7.063213263865444,20918,1,all
94-4,7.063213263865444,20918,1,all
6-1-05,7.063213263865444,20918,1,all
3-114.1,7.063213263865444,20918,1,all
3-114.2,7.063213263865444,20918,1,all
3-114.3,7.063213263865444,20918,1,all
3-114.6,7.063213263865444,20918,1,all
7-139.11,7.063213263865444,20918,1,all
3-110.12,7.063213263865444,20918,1,all
4-116,7.063213263865444,20918,1,all
repays,7.063213263865444,20918,1,all
4-109,7.063213263865444,20918,1,all
755.20a,7.063213263865444,20918,1,all
79-1434,7.063213263865444,20918,1,all
excesses,7.063213263865444,20918,1,all
postmark,7.063213263865444,20918,1,all
syndicate,7.063213263865444,20918,1,all
102-134,7.063213263865444,20918,1,all
check-off,7.063213263865444,20918,1,all
453.9a,7.063213263865444,20918,1,all
print-out,7.063213263865444,20918,1,all
print-outs,7.063213263865444,20918,1,all
recites,7.063213263865444,20918,1,all
self-identify,7.063213263865444,20918,1,all
food-borne,7.063213263865444,20918,1,all
responsively,7.063213263865444,20918,1,all
samhsa's,7.063213263865444,20918,1,all
1-800-273-talk,7.063213263865444,20918,1,all
great-grandparents,7.063213263865444,20918,1,all
step-parents,7.063213263865444,20918,1,all
autocycles,7.063213263865444,20918,1,all
nfp,7.063213263865444,20918,1,all
machinists,7.063213263865444,20918,1,all
commemorative,7.063213263865444,20918,1,all
60-15,7.063213263865444,20918,1,all
102-1019,7.063213263865444,20918,1,all
3-75,7.063213263865444,20918,1,all
60-30,7.063213263865444,20918,1,all
leveling,7.063213263865444,20918,1,all
6-year,7.063213263865444,20918,1,all
industry-wide,7.063213263865444,20918,1,all
98-41,7.063213263865444,20918,1,all
6-28-13,7.063213263865444,20918,1,all
de-aggregated,7.063213263865444,20918,1,all
custodies,7.063213263865444,20918,1,all
5-8a-2,7.063213263865444,20918,1,all
11-9.4,7.063213263865444,20918,1,all
11-21,7.063213263865444,20918,1,all
95-983,7.063213263865444,20918,1,all
peripherals,7.063213263865444,20918,1,all
claus,7.063213263865444,20918,1,all
costume,7.063213263865444,20918,1,all
easter,7.063213263865444,20918,1,all
quit,7.063213263865444,20918,1,all
1-1-90,7.063213263865444,20918,1,all
ephedra,7.063213263865444,20918,1,all
re-appointment,7.063213263865444,20918,1,all
vera,7.063213263865444,20918,1,all
vivian,7.063213263865444,20918,1,all
amilia,7.063213263865444,20918,1,all
kisliak,7.063213263865444,20918,1,all
e-visits,7.063213263865444,20918,1,all
human-on-human,7.063213263865444,20918,1,all
21b-50,7.063213263865444,20918,1,all
blogs,7.063213263865444,20918,1,all
alertness,7.063213263865444,20918,1,all
1-121.1,7.063213263865444,20918,1,all
non-teaching,7.063213263865444,20918,1,all
student-specific,7.063213263865444,20918,1,all
wheezing,7.063213263865444,20918,1,all
coughing,7.063213263865444,20918,1,all
shortness,7.063213263865444,20918,1,all
auto-injector,7.063213263865444,20918,1,all
h-10,7.063213263865444,20918,1,all
precipitated,7.063213263865444,20918,1,all
anti-bias,7.063213263865444,20918,1,all
divergent,7.063213263865444,20918,1,all
non-sectarian,7.063213263865444,20918,1,all
34-18.7,7.063213263865444,20918,1,all
agriculture's,7.063213263865444,20918,1,all
temple,7.063213263865444,20918,1,all
deaf-blindness,7.063213263865444,20918,1,all
widows,7.063213263865444,20918,1,all
policemen,7.063213263865444,20918,1,all
3-106,7.063213263865444,20918,1,all
industry-specific,7.063213263865444,20918,1,all
tackling,7.063213263865444,20918,1,all
psa,7.063213263865444,20918,1,all
cac,7.063213263865444,20918,1,all
lgbtq-related,7.063213263865444,20918,1,all
sado-masochistic,7.063213263865444,20918,1,all
colluding,7.063213263865444,20918,1,all
multi-layer,7.063213263865444,20918,1,all
100-432,7.063213263865444,20918,1,all
18-1,7.063213263865444,20918,1,all
18-5,7.063213263865444,20918,1,all
7-152,7.063213263865444,20918,1,all
101-151,7.063213263865444,20918,1,all
non-psychiatric,7.063213263865444,20918,1,all
102-195,7.063213263865444,20918,1,all
nonsynthetic,7.063213263865444,20918,1,all
3-813,7.063213263865444,20918,1,all
distort,7.063213263865444,20918,1,all
102-9,7.063213263865444,20918,1,all
83-10,7.063213263865444,20918,1,all
83-13.2,7.063213263865444,20918,1,all
ombudsmen,7.063213263865444,20918,1,all
sub-committees,7.063213263865444,20918,1,all
least-restrictive,7.063213263865444,20918,1,all
eagleson,7.063213263865444,20918,1,all
settings-olmstead,7.063213263865444,20918,1,all
extrapolated,7.063213263865444,20918,1,all
3-10.1,7.063213263865444,20918,1,all
3-10.2,7.063213263865444,20918,1,all
3-10.3,7.063213263865444,20918,1,all
3-10.4,7.063213263865444,20918,1,all
3-10.5,7.063213263865444,20918,1,all
3-10.6,7.063213263865444,20918,1,all
3-10.7,7.063213263865444,20918,1,all
3-10.8,7.063213263865444,20918,1,all
3-10.9,7.063213263865444,20918,1,all
3-10.10,7.063213263865444,20918,1,all
5-13.5,7.063213263865444,20918,1,all
nonappropriated,7.063213263865444,20918,1,all
follow-on,7.063213263865444,20918,1,all
101-657,7.063213263865444,20918,1,all
3-23-21,7.063213263865444,20918,1,all
outbuildings,7.063213263865444,20918,1,all
33f-1,7.063213263865444,20918,1,all
departures,7.063213263865444,20918,1,all
d-25,7.063213263865444,20918,1,all
pre-first,7.063213263865444,20918,1,all
post-incarcerated,7.063213263865444,20918,1,all
pre-incarcerated,7.063213263865444,20918,1,all
lockdowns,7.063213263865444,20918,1,all
persons-to-staff,7.063213263865444,20918,1,all
3-2.8-1,7.063213263865444,20918,1,all
3-2.8-2,7.063213263865444,20918,1,all
3-2.8-3,7.063213263865444,20918,1,all
3-2.8-4,7.063213263865444,20918,1,all
awardee,7.063213263865444,20918,1,all
96-1411,7.063213263865444,20918,1,all
boiling,7.063213263865444,20918,1,all
leaf,7.063213263865444,20918,1,all
low-acid,7.063213263865444,20918,1,all
microgreen,7.063213263865444,20918,1,all
seedling,7.063213263865444,20918,1,all
substrate,7.063213263865444,20918,1,all
frosting,7.063213263865444,20918,1,all
buttercream,7.063213263865444,20918,1,all
dehydrated,7.063213263865444,20918,1,all
tomatoes,7.063213263865444,20918,1,all
foodborne,7.063213263865444,20918,1,all
inefficiencies,7.063213263865444,20918,1,all
102-1035,7.063213263865444,20918,1,all
counselor-recommended,7.063213263865444,20918,1,all
provider-recommended,7.063213263865444,20918,1,all
hospital-located,7.063213263865444,20918,1,all
100-2,7.063213263865444,20918,1,all
83-1.1,7.063213263865444,20918,1,all
unassisted,7.063213263865444,20918,1,all
braces,7.063213263865444,20918,1,all
24-hour-a-day,7.063213263865444,20918,1,all
imaginative,7.063213263865444,20918,1,all
repertoire,7.063213263865444,20918,1,all
autistic,7.063213263865444,20918,1,all
ball,7.063213263865444,20918,1,all
regimented,7.063213263865444,20918,1,all
whiteside,7.063213263865444,20918,1,all
ogle,7.063213263865444,20918,1,all
tazewell,7.063213263865444,20918,1,all
50-2,7.063213263865444,20918,1,all
14-8.02f,7.063213263865444,20918,1,all
unit-integrated,7.063213263865444,20918,1,all
101-587,7.063213263865444,20918,1,all
3-611,7.063213263865444,20918,1,all
ratifying,7.063213263865444,20918,1,all
non-autonomy,7.063213263865444,20918,1,all
non-football,7.063213263865444,20918,1,all
subregion's,7.063213263865444,20918,1,all
18-hole,7.063213263865444,20918,1,all
138.4a-7,7.063213263865444,20918,1,all
injectables,7.063213263865444,20918,1,all
primary-care,7.063213263865444,20918,1,all
drug-drug,7.063213263865444,20918,1,all
drug-food,7.063213263865444,20918,1,all
drug-disease,7.063213263865444,20918,1,all
801-3,7.063213263865444,20918,1,all
802-17,7.063213263865444,20918,1,all
humiliating,7.063213263865444,20918,1,all
stripping,7.063213263865444,20918,1,all
criticism,7.063213263865444,20918,1,all
frighten,7.063213263865444,20918,1,all
inconclusive,7.063213263865444,20918,1,all
pas-mh,7.063213263865444,20918,1,all
1-114.01,7.063213263865444,20918,1,all
name-based,7.063213263865444,20918,1,all
decades-old,7.063213263865444,20918,1,all
sensory-friendly,7.063213263865444,20918,1,all
34-18.75,7.063213263865444,20918,1,all
amos,7.063213263865444,20918,1,all
alonzo,7.063213263865444,20918,1,all
stagg,7.063213263865444,20918,1,all
snowball,7.063213263865444,20918,1,all
heritage,7.063213263865444,20918,1,all
h-275.970,7.063213263865444,20918,1,all
reverend,7.063213263865444,20918,1,all
jb,7.063213263865444,20918,1,all
idph,7.063213263865444,20918,1,all
reductionists,7.063213263865444,20918,1,all
depaul,7.063213263865444,20918,1,all
100-862,7.063213263865444,20918,1,all
non-opiate,7.063213263865444,20918,1,all
dihydrocodeine,7.063213263865444,20918,1,all
liters,7.063213263865444,20918,1,all
pre-printed,7.063213263865444,20918,1,all
managed-care,7.063213263865444,20918,1,all
anti-anxiety,7.063213263865444,20918,1,all
semsv,7.063213263865444,20918,1,all
vets,7.063213263865444,20918,1,all
2-3.153,7.063213263865444,20918,1,all
98-648,7.063213263865444,20918,1,all
25-70,7.063213263865444,20918,1,all
102-135,7.063213263865444,20918,1,all
scripts,7.063213263865444,20918,1,all
basket,7.063213263865444,20918,1,all
dri,7.063213263865444,20918,1,all
in-office,7.063213263865444,20918,1,all
cdc-kaiser,7.063213263865444,20918,1,all
triad,7.063213263865444,20918,1,all
self-neglected,7.063213263865444,20918,1,all
pre-schools,7.063213263865444,20918,1,all
courthouses,7.063213263865444,20918,1,all
non-recidivism,7.063213263865444,20918,1,all
prevocational,7.063213263865444,20918,1,all
welding,7.063213263865444,20918,1,all
12-step,7.063213263865444,20918,1,all
pupillometer,7.063213263865444,20918,1,all
parolee's,7.063213263865444,20918,1,all
r-10,7.063213263865444,20918,1,all
zachary's,7.063213263865444,20918,1,all
confluence,7.063213263865444,20918,1,all
extinguish,7.063213263865444,20918,1,all
5-910,7.063213263865444,20918,1,all
5-5a-205,7.063213263865444,20918,1,all
5-5a-215,7.063213263865444,20918,1,all
student-to-social,7.063213263865444,20918,1,all
student-to-nurse,7.063213263865444,20918,1,all
self-only,7.063213263865444,20918,1,all
96-639,7.063213263865444,20918,1,all
student-requested,7.063213263865444,20918,1,all
teacher-initiated,7.063213263865444,20918,1,all
proprioceptive,7.063213263865444,20918,1,all
calming,7.063213263865444,20918,1,all
non-locked,7.063213263865444,20918,1,all
enclosures,7.063213263865444,20918,1,all
obstructed,7.063213263865444,20918,1,all
closet,7.063213263865444,20918,1,all
person-to-person,7.063213263865444,20918,1,all
2-school,7.063213263865444,20918,1,all
deinstitutionalized,7.063213263865444,20918,1,all
deinstitutionalization,7.063213263865444,20918,1,all
turn-over,7.063213263865444,20918,1,all
colon,7.063213263865444,20918,1,all
cmhc's,7.063213263865444,20918,1,all
