domain_group,entity_type,entity,total_mentions,n_bills
low,ORG,general_program_operations,4,4
low,ORG,georgia_emergency_communications_authority,2,1
low,ORG,gergely,1,1
low,ORG,getrp,3,1
low,ORG,gianaris,2,2
low,ORG,gillen,1,1
low,ORG,giral,2,2
low,ORG,goldman_h.b._no_.,1,1
low,ORG,gounardes,1,1
low,ORG,governmental_employees_an,2,2
low,ORG,governmental_operations_an,8,8
low,ORG,goyke,7,7
low,ORG,gpr,4,4
low,ORG,green,1,1
low,ORG,green_alert,7,1
low,ORG,griffin,3,3
low,ORG,grove,3,3
low,ORG,grove_health_center_medical_care_and_mental_health_services,1,1
low,ORG,grove_substance_abuse_residential_treatment_facility_18_improvements,1,1
low,ORG,guardian,1,1
low,ORG,guardianship,2,2
low,ORG,guardianship_and_advocacy_commission,2,2
low,ORG,guenst,7,7
low,ORG,gundrum,2,2
low,ORG,habcenter,1,1
low,ORG,halpern,2,2
low,ORG,hanbidge,1,1
low,ORG,harckham,4,4
low,ORG,harkins,2,2
low,ORG,hb0552_lrb102_05102_rlc,1,1
low,ORG,hb1045_lrb102_03058_lns,1,1
low,ORG,hb1234_lrb103_05753,1,1
low,ORG,hb1251_-_00,8,1
low,ORG,hb2313_lrb103_30096_sps_56520,1,1
low,ORG,hb2627_-_2_-_lrb102_10020,1,1
low,ORG,hb2627_lrb102_10020,1,1
low,ORG,hb2723_-_3,1,1
low,ORG,hb2723_-_4,1,1
low,ORG,hb3080_lrb102_13965_sps_19317,1,1
low,ORG,hb3663,1,1
low,ORG,hb3669,1,1
low,ORG,hb3964_102nd,1,1
low,ORG,hb3978_lrb103_29656_rjt_56058,1,1
low,ORG,hb4679_lrb103_34856_sps_64714,1,1
low,ORG,hb5854_lrb103_40972_rlc_74043,1,1
low,ORG,hb7023_-_00,2,1
low,ORG,hb_343,1,1
low,ORG,heab,6,2
low,ORG,health,2,2
low,ORG,health_and_safety,5,5
low,ORG,health_and_safety_code,195,75
low,ORG,health_care_administration,2,2
low,ORG,health_care_healthcare_corporation,2,1
low,ORG,health_care_healthcare_services,1,1
low,ORG,health_care_services,4,2
low,ORG,health_care_services_act,1,1
low,ORG,health_crisis_and_suicide_risk,1,1
low,ORG,health_information_and_strategic_planning,1,1
low,ORG,health_little_havana_crisis_intervention_receiving_facility,1,1
low,ORG,health_men_'s_residential_program_renovations_project,1,1
low,ORG,health_mobile_health_services,2,1
low,ORG,"health_or_the_board_of_clinical_social_work_,_marriage_and_family_86_therapy",1,1
low,ORG,health_support_for_veterans,1,1
low,ORG,healthcare,3,2
low,ORG,healthy_communities_-_opioid_addiction_training,1,1
low,ORG,hebl,9,9
low,ORG,helming,2,2
low,ORG,hennessey,3,3
low,ORG,hershey,1,1
low,ORG,hertzberg,1,1
low,ORG,hesselbein,13,13
low,ORG,hevesi,4,4
low,ORG,"hevesi_,_mcdonough",1,1
low,ORG,high_school_association,1,1
low,ORG,hill_-_evans,11,11
low,ORG,hinchey,7,7
low,ORG,hipaa,6,5
low,ORG,hn_tl,1,1
low,ORG,hohenstein,11,11
low,ORG,homeland_security,1,1
low,ORG,homeland_security_and_military,1,1
low,ORG,hospice,1,1
low,ORG,house,43,38
low,ORG,house_of_representatives,10,10
low,ORG,howard,1,1
low,ORG,"howard_,_isaacson",1,1
low,ORG,hoylman,1,1
low,ORG,hoylman_-_sigal,1,1
low,ORG,hughes,2,2
low,ORG,human_services,3,3
low,ORG,hutchinson,2,2
low,ORG,hutchinson_of_the_106th,1,1
low,ORG,hyndman,4,4
low,ORG,"hyndman_,_mcdonough",1,1
low,ORG,ilcs,22,18
low,ORG,ilcs_5/12a-25,1,1
low,ORG,ilcs_60/1_amends,1,1
low,ORG,illinois_certified_community_behavioral_health_clinics_act,1,1
low,ORG,illinois_food_deserts_annual_report,2,1
low,ORG,illinois_state_police,5,3
low,ORG,illinois_state_route_no_.,1,1
low,ORG,impower_substance_abuse_treatment_program,1,1
low,ORG,improved_mental,2,1
low,ORG,inary_school_psychologist,2,2
low,ORG,independent_corrections_ombudsperson,1,1
low,ORG,independent_corrections_ombudsperson_'s,2,1
low,ORG,independent_tax_tribunal,1,1
low,ORG,independent_tax_tribunal_act,1,1
low,ORG,"ingram_,_sheehy",1,1
low,ORG,innovation_and_technology,1,1
low,ORG,inspections_sec,2,2
low,ORG,integrated_mental_health,2,2
low,ORG,intellectual_/_developmenta_l_12_disabilities,1,1
low,ORG,intellectual_/_developmental_disabilities,2,1
low,ORG,interfaith_advisory_council,1,1
low,ORG,interfaith_hb5868_-_2_-_lrb103_41692_sps_74912,1,1
low,ORG,isaacson,3,3
low,ORG,iv,4,3
low,ORG,"j._,_miranda",1,1
low,ORG,j._ward,1,1
low,ORG,jacobson,2,2
low,ORG,jag,4,1
low,ORG,jcf,3,2
low,ORG,jcg,2,2
low,ORG,jcs,2,1
low,ORG,jcs_cares-,1,1
low,ORG,jean_-_pierre,3,3
low,ORG,jewish_family_service_-_mental_health_first_aid_10_coalition,1,1
low,ORG,jewish_family_service_-_mental_health_first_aid_coalition,1,1
low,ORG,jewish_family_services_affordable_mental_health_10_collaboration,1,1
low,ORG,jewish_family_services_affordable_mental_health_collaboration,1,1
low,ORG,jg_-_f,1,1
low,ORG,jls,1,1
low,ORG,joers,10,10
low,ORG,joint_legislative_audit_committee,1,1
low,ORG,joyner,3,3
low,ORG,jozwiak,1,1
low,ORG,jpc,34,13
low,ORG,jts,2,2
low,ORG,jtz_-_f,2,2
low,ORG,judicial,1,1
low,ORG,k9_partners,2,1
low,ORG,kane,1,1
low,ORG,kaplan,2,2
low,ORG,"kaplan_,_lanza",1,1
low,ORG,kaufer,2,2
low,ORG,"kauffman_,_hamm_,_staats_,",1,1
low,ORG,kbb,1,1
low,ORG,kearney,2,2
low,ORG,keefer,1,1
low,ORG,"keefer_,_zimmerman",1,1
low,ORG,kelles,2,2
low,ORG,kendra_'s_law,4,4
low,ORG,kinkead,5,5
low,ORG,kinsey,1,1
low,ORG,kkr,1,1
low,ORG,kkr_-_f,4,4
low,ORG,klm,3,2
low,ORG,klm_2021_assembly,1,1
low,ORG,kmf,5,1
low,ORG,kmf_17861,2,1
low,ORG,knox_-_keene_health_care_service,3,3
low,ORG,kolkhorst_s.b.,1,1
low,ORG,krajewski,3,3
low,ORG,krp&arg_:,3,1
low,ORG,krug,3,3
low,ORG,labor,1,1
low,ORG,laboratory_sciences,4,4
low,ORG,labs,1,1
low,ORG,lakeland_17_regional_health_behavioral_health_for_central_florida,1,1
low,ORG,lakeland_17_regional_health_medical_center_behavioral_health,1,1
low,ORG,lakeland_regional_health_behavioral_health,1,1
low,ORG,lakeland_regional_health_behavioral_health_for_central_florida,1,1
low,ORG,lakeland_regional_health_medical_center_10_behavioral_health,1,1
low,ORG,lakeland_regional_health_medical_center_behavioral_health,1,1
low,ORG,lalani_h.b.,1,1
low,ORG,land_surveyors,1,1
low,ORG,langerholc,3,3
low,ORG,lanterman_-_petris_-_short,1,1
low,ORG,lanza,1,1
low,ORG,larson,9,9
low,ORG,latina,6,6
low,ORG,latina_new_york,6,6
low,ORG,lative_committee,2,2
low,ORG,lbd00830_-_01_-_3_a._390_2_1_§_4,1,1
low,ORG,lbd00830_-_01_-_3_s.,1,1
low,ORG,lbd01447_-_01_-_3_a._6482_2_1,1,1
low,ORG,lbd01447_-_02_-_3_s._4921_2_1,1,1
low,ORG,lbd01939_-_01_-_3,2,2
low,ORG,lbd02511_-_01_-_1_a._3633_2_1,1,1
low,ORG,lbd02511_-_01_-_1_s._3409,1,1
low,ORG,lbd02633_-_01_-_1_a._1869_2_1,1,1
low,ORG,lbd02633_-_01_-_1_s._563_2_1,1,1
low,ORG,lbd02739_-_01_-_1,2,2
low,ORG,lbd03672_-_01_-_1,1,1
low,ORG,lbd03672_-_02_-_1,1,1
low,ORG,lbd03672_-_06_-_2_a._8715_2_1,1,1
low,ORG,lbd03672_-_06_-_2_s._7738,1,1
low,ORG,lbd04597_-_01_-_1_a._6284_2_1_§_2,1,1
low,ORG,lbd04597_-_01_-_1_s._2613,1,1
low,ORG,lbd04942_-_01_-_3_a._2985_2_1,1,1
low,ORG,lbd05247_-_01_-_3,2,2
low,ORG,lbd05477_-_01_-_3_a._4377_2_1,1,1
low,ORG,lbd05477_-_01_-_3_s._7969,1,1
low,ORG,lbd07298_-_01_-_1,2,2
low,ORG,lbd07571_-_01_-_3_a._10590_2_1,1,1
low,ORG,lbd07571_-_01_-_3_a._6264_2_1_2,1,1
low,ORG,lbd07953_-_01_-_3,2,2
low,ORG,lbd08187_-_01_-_1,1,1
low,ORG,lbd08464_-_01_-_1,1,1
low,ORG,lbd09227_-_01_-_3_s._4842_2_1,1,1
low,ORG,lbd09813_-_01_-_1_a._6788_2_1,1,1
low,ORG,lbd09813_-_01_-_1_s.,1,1
low,ORG,lbd10547_-_01_-_3_a._6151_2_1,1,1
low,ORG,lbd10547_-_01_-_3_s._7257,1,1
low,ORG,lbd13380_-_01_-_3,1,1
low,ORG,lbd14849_-_01_-_4,1,1
low,ORG,lbd15371_-_01_-_4_a._10033_2_1_5,1,1
low,ORG,lbd15371_-_01_-_4_s._9303_2_1,1,1
low,ORG,lbd15394,2,2
low,ORG,leadbeter,1,1
low,ORG,legal_guardian_access_to_medical,1,1
low,ORG,legislative_law,8,8
low,ORG,lewis_-_ward,1,1
low,ORG,lgbtq,2,1
low,ORG,lifeline,4,2
low,ORG,lifestream_behavioral_health_center_-_indigent,1,1
low,ORG,lifestream_behavioral_health_center_-_indigent_baker_inpatient_services,1,1
low,ORG,lifetime_care_&_mental_health_support_for_veterans,1,1
low,ORG,lifetime_counseling_center_-_behavioral_health_10_support,1,1
low,ORG,lifetime_counseling_center_-_behavioral_health_support,1,1
low,ORG,lincoln,2,2
low,ORG,lines_�_lines,1,1
low,ORG,local_chamber_of_commerce_business_program,1,1
low,ORG,loco_parentis,1,1
low,ORG,long_-_term_care,4,4
low,ORG,loudenbeck,1,1
low,ORG,lrb102_10385_sps_15712,2,1
low,ORG,lrb102_16248_sps_21628,1,1
low,ORG,lrb102_23714,1,1
low,ORG,lrb103_02849_lns,1,1
low,ORG,lrb103_03097,1,1
low,ORG,lrb103_03530,1,1
low,ORG,lrb103_03530_sps_48536,1,1
low,ORG,lrb103_03852,1,1
low,ORG,lrb103_05981_rlc_51003,1,1
low,ORG,lrb103_27054_rlc_53422,2,1
low,ORG,lrb103_27072_rlc_53440,2,1
low,ORG,lrb103_27586_sps_53962,1,1
low,ORG,lrb103_27587_sps_53963,1,1
low,ORG,lrb103_28075_sps_54454,2,1
low,ORG,lrb103_28279_sps_54658,1,1
low,ORG,lrb103_28280_sps_54659,1,1
low,ORG,lrb103_29656,1,1
low,ORG,lrb103_30096,1,1
low,ORG,lrb103_30101_sps_56525,1,1
low,ORG,lrb103_30528_sps_56961,2,1
low,ORG,lrb103_34856_sps_64714,1,1
low,ORG,lrb103_35455_rlc_65524,1,1
low,ORG,lrb103_35575,1,1
low,ORG,lrb103_35872_rlc_65957,2,1
low,ORG,lrb103_36297_sps_66394,1,1
low,ORG,lrb103_36415_rlc_66517,1,1
low,ORG,lrb103_36932_rlc_67046,1,1
low,ORG,lrb103_37144_rlc_67263,1,1
low,ORG,lrb103_38780_sps_68917,1,1
low,ORG,lrb103_39284_rjt_69438,1,1
low,ORG,lrb103_40972,1,1
low,ORG,lrb103_41692_sps_74912,2,1
low,ORG,lrb103_42781_rlc_76023,1,1
low,ORG,lrb103_42783_rlc_76025,1,1
low,ORG,lrm,2,2
low,ORG,lupardo,5,5
low,ORG,m._of_a._burke,1,1
low,ORG,m._of_a._davila,1,1
low,ORG,m._of_a._hunter,1,1
low,ORG,m._of_a._jackson,1,1
low,ORG,m._of_a._lunsford,1,1
low,ORG,m._of_a._paulin,1,1
low,ORG,m._of_a._rajkumar,1,1
low,ORG,m._of_a._reyes,1,1
low,ORG,macco,2,2
low,ORG,macy,1,1
low,ORG,madden,1,1
low,ORG,"madden_,_hill_-_evans",1,1
low,ORG,"madden_,_krajewski_,_n._nelson",1,1
low,ORG,magnafici,6,6
low,ORG,magnarelli,2,2
low,ORG,mallow,1,1
low,ORG,marathon,2,2
low,ORG,marine_corps,5,5
low,ORG,marine_corps_or,8,4
low,ORG,martin,1,1
low,ORG,mastriano,3,3
low,ORG,material_data_safety_sheet,2,2
low,ORG,maternal_mental_health_awareness_month,4,4
low,ORG,maternal_mental_health_conditions_education,2,2
low,ORG,mattera,1,1
low,ORG,maw_-_f,1,1
low,ORG,mcf_-_f,3,3
low,ORG,mcneill,1,1
low,ORG,medi_-_cal,4,2
low,ORG,medicaid,28,13
low,ORG,medical_assistance,6,2
low,ORG,medical_board_of_california,1,1
low,ORG,medicare,5,5
low,ORG,mental,1,1
low,ORG,mental_32_health_counseling,3,3
low,ORG,mental_health,7,5
low,ORG,mental_health_&_wellness_program,2,1
low,ORG,mental_health_8_counseling,1,1
low,ORG,mental_health_and,11,11
low,ORG,mental_health_and_recovery,1,1
low,ORG,mental_health_and_substance_abuse_disorder_18_services_commission,1,1
low,ORG,mental_health_assistance_allocation,1,1
low,ORG,mental_health_association_walk_-_in,2,2
low,ORG,mental_health_awareness_and,1,1
low,ORG,mental_health_council,3,3
low,ORG,mental_health_counseling,6,4
low,ORG,mental_health_crisis_10_center,1,1
low,ORG,mental_health_crisis_center,2,1
low,ORG,mental_health_mobile_response_team,1,1
low,ORG,mental_health_on_blast,1,1
low,ORG,mental_health_professional_staffing_requirement,1,1
low,ORG,mental_health_review_officer.--_*_*,2,2
low,ORG,mental_health_services,1,1
low,ORG,mental_health_services_8_advisory_committee,1,1
low,ORG,mental_health_services_advisory_11_committee,1,1
low,ORG,mental_health_services_advisory_13_committee,1,1
low,ORG,mental_health_services_fund,3,3
low,ORG,mental_health_support_services_for_adults,1,1
low,ORG,mental_health_support_systems,1,1
low,ORG,mental_health_treatment.--(a,2,2
low,ORG,mental_health_treatment_for_veterans,2,2
low,ORG,mental_health_workforce_pilot_program,1,1
low,ORG,mental_illness,3,3
low,ORG,mentzer,2,2
low,ORG,meridian_behavioral_healthcare_putnam_county,2,1
low,ORG,merski,1,1
low,ORG,mhc,2,2
low,ORG,mhsa,3,1
low,ORG,miami_center_for_mental_health_and_recovery,1,1
low,ORG,microfiber_filtration,1,1
low,ORG,midland_county_hospital_district_of_midland_county,1,1
low,ORG,mikulin,1,1
low,ORG,miller,2,2
low,ORG,milroy,1,1
low,ORG,mim,10,2
low,ORG,mitaynes,1,1
low,ORG,mlj,2,1
low,ORG,monitoring_program,2,2
low,ORG,montesano,2,2
low,ORG,moody_h.b.,2,2
low,ORG,moscone_-_knox_professional_corporation_act,1,1
low,ORG,moul,2,2
low,ORG,mpf,3,3
low,ORG,mpf_-_f,2,2
low,ORG,mucor,1,1
low,ORG,multi_-_sponsored,25,25
low,ORG,murphy,2,2
low,ORG,mutuel,1,1
low,ORG,myers,1,1
low,ORG,myrie,5,5
low,ORG,naces,4,2
low,ORG,naloxone_education,1,1
low,ORG,nass,2,2
low,ORG,national_19_guard_mental_health_services,1,1
low,ORG,national_aeronautics_and_space_administration,1,1
low,ORG,national_collegiate_athletic_association,1,1
low,ORG,national_guard,1,1
low,ORG,national_guard_19_mental_health_services_expansion,1,1
low,ORG,national_guard_mental_health_services,2,1
low,ORG,national_guard_mental_health_services_expansion,2,1
low,ORG,"national_pediatric_,_obstetric",1,1
low,ORG,national_suicide_prevention_lifeline_centers,2,2
low,ORG,native_american_employment,1,1
low,ORG,natural_resources,2,1
low,ORG,navy,16,8
low,ORG,ncaa,6,1
low,ORG,ncaa_division,1,1
low,ORG,ncd,2,2
low,ORG,neighborhood_concert_tax_fund,1,1
low,ORG,neilson,1,1
low,ORG,neubauer,10,10
low,ORG,new_17_york,1,1
low,ORG,new_freedom_14_commission,3,3
low,ORG,new_york_state_school_-_related_15_professionals_recognition,1,1
low,ORG,new_york_state_school_-_related_professionals_recognition,4,4
low,ORG,nics,17,5
low,ORG,niou,3,3
low,ORG,nlb,1,1
low,ORG,nlb_33893,2,1
low,ORG,nlb_34248,1,1
low,ORG,no.175,1,1
low,ORG,no.240,3,3
low,ORG,no_local_program,61,61
low,ORG,non_-_football_championship_subdivision_22,1,1
low,ORG,nonnarcotic,2,2
low,ORG,nonnarcotic_medication_substance_use_disorder_treatment_program,4,2
low,ORG,nonsworn,1,1
low,ORG,notice.--if,1,1
low,ORG,novak,1,1
low,ORG,novo,2,1
low,ORG,np,2,1
low,ORG,nrhsp,4,2
low,ORG,nycers,16,2
low,ORG,nycps,2,2
low,ORG,nycrr,2,2
low,ORG,nyslers,4,2
low,ORG,oasas,1,1
low,ORG,odr,4,2
low,ORG,offenses,3,3
low,ORG,office,10,2
low,ORG,office_of_10_faith_-_based_community_development_services,1,1
low,ORG,office_of_faith_-_based_community_development_8_services,1,1
low,ORG,office_of_statewide_pretrial_services,1,1
low,ORG,office_of_suicide_prevention_existing,1,1
low,ORG,office_of_the_california_community_colleges,2,1
low,ORG,office_of_the_state_guardian,1,1
low,ORG,ogdensburg,4,2
low,ORG,ohio_environmental_health_association,1,1
low,ORG,ohio_restaurant_association,1,1
low,ORG,ohnstad,6,6
low,ORG,okaloosa_-_walton_mental_health_and_substance_10_abuse_pre_-_trial,1,1
low,ORG,okaloosa_-_walton_mental_health_and_substance_10_abuse_pre_-_trial_diversion_program,1,1
low,ORG,okaloosa_-_walton_mental_health_and_substance_abuse,1,1
low,ORG,okaloosa_-_walton_mental_health_and_substance_abuse_pre-_trial_diversion_program,1,1
low,ORG,ombudsperson,2,1
low,ORG,opeb,2,2
low,ORG,optometry,1,1
low,ORG,orrock_of_the,1,1
low,ORG,orrock_of_the_36th,1,1
low,ORG,ortitay,3,3
low,ORG,ortiz_-_velez,1,1
low,ORG,osceola_mental_health_inc_d.b.a,2,1
low,ORG,otis,3,3
low,ORG,otten,3,3
low,ORG,outpatient_mental_health_service_access,1,1
low,ORG,pa._c.s,2,2
low,ORG,palmesano,3,3
low,ORG,palumbo,1,1
low,ORG,pan,1,1
low,ORG,parent_educational_information_regarding_eating_disorders.--(a,4,4
low,ORG,pari_-_mutuel,16,7
low,ORG,park_place_behavioral_health_care_updated_19_electronic_health_records,1,1
low,ORG,park_place_behavioral_health_care_updated_electronic_health_records,1,1
low,ORG,parker,3,3
low,ORG,participating_property_lines,1,1
low,ORG,partnership,1,1
low,ORG,partnership_for_deflection_and_substance_use_disorder_12_treatment_act,4,4
low,ORG,patriots_mental_health_10_expansion,1,1
low,ORG,patriots_mental_health_expansion,2,1
low,ORG,patton_state_hospitals,1,1
low,ORG,pca,8,2
low,ORG,pdf,4,4
low,ORG,pennsylvania_board_of_probation,2,2
low,ORG,pennsylvania_recovery_organizations_alliance,1,1
low,ORG,pennycuick,2,2
low,ORG,perinatal,1,1
low,ORG,perinatal_mental_health_disorders_prevention_and_treatment_10_act,1,1
low,ORG,permanent_change_of_assignment,8,2
low,ORG,permanent_change_of_station,2,2
low,ORG,persaud,3,3
low,ORG,persistent_mental_health,1,1
low,ORG,persistent_mental_health_disorders,1,1
low,ORG,personal_enrichment_through_mental_health_10_services_crisis_stabilization_unit_beds,1,1
low,ORG,personal_enrichment_through_mental_health_10_services_pinellas_crisis_stabilization_unit_beds,1,1
low,ORG,petrowski,1,1
low,ORG,petryk,3,3
low,ORG,pfaff,6,6
low,ORG,"pfaff_,_smith",1,1
low,ORG,pfas,2,1
low,ORG,pheffer_amato,2,2
low,ORG,pichardo,2,2
low,ORG,pierce,2,2
low,ORG,pisciottano,1,1
low,ORG,plat_of_dedication_recorded_as_document,2,2
low,ORG,plumer,7,7
low,ORG,pmad,3,1
low,ORG,polinchock,3,3
low,ORG,polk,2,2
low,ORG,post_-_traumatic_stress_injury_awareness_day,1,1
low,ORG,post_-_traumatic_stress_injury_day,2,1
low,ORG,postconviction,1,1
low,ORG,price,2,2
low,ORG,principal_meridian,2,2
low,ORG,printer,41,41
low,ORG,probst,2,2
low,ORG,professional_counselors_licensure_compact,2,2
low,ORG,program,29,1
low,ORG,pronschinske,2,2
low,ORG,provider_licensure_and_designations_system,1,1
low,ORG,psychiatric_technicians_of_the_state_of_california,6,2
low,ORG,psychology_interjurisdictional_compact,4,4
low,ORG,psychology_interjurisdictional_compact_commission,8,4
low,ORG,public_safety_16,1,1
low,ORG,public_safety_answering_point,1,1
low,ORG,qmha,2,2
low,ORG,ra,2,2
low,ORG,rabb,2,2
low,ORG,ratcliff,9,9
low,ORG,rcw_41.05.011(((2,1,1
low,ORG,rcw_41.05.017_and,1,1
low,ORG,rcw_68.04.020,1,1
low,ORG,rcw_69.50.325_and,1,1
low,ORG,rcw_69.51a.230,1,1
low,ORG,rcw_69.51a.310,1,1
low,ORG,rcw_71.20.110_and,1,1
low,ORG,rcw_73.08.070,1,1
low,ORG,receiving_facility_and_health_center,1,1
low,ORG,recognition,1,1
low,ORG,recorder_'s_office_of_cook_county,2,2
low,ORG,referral_to_treatment,2,2
low,ORG,regional_integrated_behavioral_health_networks_act,2,2
low,ORG,regulation_m_or_regulation_z,1,1
low,ORG,representatives_brostoff,1,1
low,ORG,representatives_emerson,1,1
low,ORG,representatives_green,2,2
low,ORG,representatives_riemer,1,1
low,ORG,representatives_zimmerman,1,1
low,ORG,responder_mental,1,1
low,ORG,rettinger,2,2
low,ORG,riemer,1,1
low,ORG,ries,2,2
low,ORG,ringhand,2,2
low,ORG,ritchie,1,1
low,ORG,rlc_17725,2,1
low,ORG,rlc_65524,3,1
low,ORG,rlc_67667,1,1
low,ORG,rlc_74043,4,1
low,ORG,rlc_76023,5,1
low,ORG,rlc_76025,5,1
low,ORG,"romanchuk_,_ingram_,_demora",1,1
low,ORG,rothman,3,3
low,ORG,rowe,2,2
low,ORG,rozar,2,2
low,ORG,rozic,2,2
low,ORG,rozzi,2,2
low,ORG,rps,5,2
low,ORG,s.8608_-_a,2,2
low,ORG,s.8608_-_a_and,2,2
low,ORG,s._111.91,4,2
low,ORG,s._119.07(1,36,12
low,ORG,s._132_397.415_.,1,1
low,ORG,s._1355,1,1
low,ORG,s._20.435_(,8,5
low,ORG,s._20.932_(,1,1
low,ORG,s._286.011_and_s._24(b,1,1
low,ORG,s._30_119.07(1,1,1
low,ORG,s._39.396_.,2,2
low,ORG,s._393.17_or,2,1
low,ORG,s._394.455,2,2
low,ORG,s._397.4104,1,1
low,ORG,s._397.411,3,2
low,ORG,s._397.411_.,1,1
low,ORG,s._397.415,1,1
low,ORG,s._4253_5_and_a._6506,2,2
low,ORG,s._4461_4_1,1,1
low,ORG,s._44_119.07(1,1,1
low,ORG,s._457.01,2,2
low,ORG,s._457.09,4,2
low,ORG,s._55.03,4,2
low,ORG,s._58_119.07(1,1,1
low,ORG,s._7274,2,2
low,ORG,s._7274_5,2,2
low,ORG,s._7274_6_and_a._793,2,2
low,ORG,s._76_119.07(1,1,1
low,ORG,s._84_119.07(1,2,2
low,ORG,s._87_119.07(1,2,2
low,ORG,s._8906_3_1,1,1
low,ORG,s._8906_4_1,1,1
low,ORG,sainz,1,1
low,ORG,salazar,2,2
low,ORG,salka,1,1
low,ORG,santabarbara,5,5
low,ORG,santarsiero,2,2
low,ORG,sappey,1,1
low,ORG,savino,1,1
low,ORG,sayegh,7,7
low,ORG,sb0239_lrb102_16249_sps_21629,1,1
low,ORG,sb0855_lrb103,1,1
low,ORG,sb1293_lrb102_11063,1,1
low,ORG,sb1508_-_5,1,1
low,ORG,sb1671_103rd,1,1
low,ORG,sb1970_lrb102_17209_lns_22667,1,1
low,ORG,sb2074,1,1
low,ORG,sb3104,1,1
low,ORG,sb3145,1,1
low,ORG,sb3914_lrb102_24654,1,1
low,ORG,sb_1035,1,1
low,ORG,sb_326,1,1
low,ORG,sb_623,1,1
low,ORG,sb_717,1,1
low,ORG,sb_782,1,1
low,ORG,sbirt,2,1
low,ORG,schlegel_culver,2,2
low,ORG,schmitt,2,2
low,ORG,school,1,1
low,ORG,school_board,3,3
low,ORG,school_name,1,1
low,ORG,school_safety_and_security,1,1
low,ORG,school_safety_and_security_grant_program,1,1
low,ORG,schools_grant_program_fund,2,1
low,ORG,schraa,4,4
low,ORG,schweyer,2,2
low,ORG,scialabba,2,2
low,ORG,scott,1,1
low,ORG,seawright,7,7
low,ORG,section,7,5
low,ORG,"section_421.095_,_government_code",1,1
low,ORG,sections,4,4
low,ORG,sections_7151.2,1,1
low,ORG,sections_of_5,1,1
low,ORG,"sections_of_the_""_retailers_'_occupation_tax_act",1,1
low,ORG,sections_of_the_retailers_'_occupation_tax_7_act,1,1
low,ORG,security_unit,3,3
low,ORG,senate_finance_committee,2,2
low,ORG,senate_judiciary_committees,2,1
low,ORG,serino,2,2
low,ORG,services_affordable_mental_health_collaboration,1,1
low,ORG,shankland,7,7
low,ORG,shawnee_community_college,6,3
low,ORG,shelton,9,9
low,ORG,sheriff,1,1
low,ORG,shimsky,1,1
low,ORG,short_-_doyle_medi_-_cal,1,1
low,ORG,shtas,1,1
low,ORG,shusterman,2,2
low,ORG,silver_alert,1,1
low,ORG,sinicki,19,19
low,ORG,skoufis,4,4
low,ORG,skowronski,2,2
low,ORG,skw,5,4
low,ORG,skw_2023_assembly,1,1
low,ORG,skw_2023_assembly_bill,1,1
low,ORG,smith,5,5
low,ORG,smith_-_wade_-_el,1,1
low,ORG,social_17_media,1,1
low,ORG,social_media,1,1
low,ORG,social_media_task_force_law,1,1
low,ORG,social_media_youth_addiction,1,1
low,ORG,social_security_act,1,1
low,ORG,social_work_examining_board,2,2
low,ORG,social_work_licensure_compact,2,1
low,ORG,societal_effects_of_social_media_task_9_force,1,1
low,ORG,sof_missions_-_suicide_prevention,2,2
low,ORG,solages,1,1
low,ORG,"somani_,_upchurch",1,1
low,ORG,sortwell,4,4
low,ORG,south_florida_children_'s,1,1
low,ORG,southern_19_illinois_university,2,2
low,ORG,southern_20_illinois_university,1,1
low,ORG,southern_illinois_18_university,2,2
low,ORG,southern_illinois_19_university,1,1
low,ORG,space_force,1,1
low,ORG,special_district_local_laws_code,1,1
low,ORG,specialized,2,2
low,ORG,specialized_mental_health_rehabilitation_act,4,4
low,ORG,spiros,4,4
low,ORG,sport_services_fund,1,1
